Participant,placement_distance,placement_cr,seen_when_cr,list_no,stimuli_no,response_not_seen,response_seen,seen_when_never,seen_when_one_week,seen_when_two_weeks,seen_when_yesterday,relevance_nr,relevance_r,old_new_memo,old_new_new,old_new_old,catego_h,catego_o,encoding_no_e1,encoding_no_e2,encoding_no_e3
18,550.2818,50,50,7,12,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
18,223.3203,50,100,1,14,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
18,130.2926,50,100,4,12,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
18,1142.046,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
18,407.6614,50,50,6,10,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False
18,1500.715,89,97,3,1,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
18,1365.639,100,100,,11,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
18,1058.822,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
18,1189.415,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
18,386.4944,50,100,5,4,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
18,292.5352,50,84,6,7,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False
18,537.3304,50,100,2,8,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
18,1347.965,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
18,634.9338,50,100,4,10,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
18,1251.37,50,91,1,16,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False
18,612.3989,50,100,5,9,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
18,564.8544,50,100,1,5,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
18,1290.428,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
18,885.6294,50,100,3,16,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
18,461.4431,69,100,3,6,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
18,672.6867,50,88,4,9,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
18,1181.86,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
18,353.654,69,88,2,8,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True
18,1043.12,86,90,4,3,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True
18,32.98043,50,87,8,5,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False
18,573.9657,50,100,7,5,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
18,833.3761,50,100,3,6,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
18,1264.369,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
18,391.9312,34,100,8,14,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
18,1175.836,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
18,108.8709,50,100,6,2,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
18,1389.105,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
18,2.91225,13,56,1,12,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
18,521.4203,50,83,3,8,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
18,472.0849,31,92,4,3,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
18,192.8336,34,100,6,4,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
18,368.9535,14,100,1,3,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
18,425.9657,10,82,2,1,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False
18,470.4326,50,96,8,6,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
18,1328.585,100,100,,14,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
18,292.9725,50,100,5,7,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
18,63.48772,50,91,6,13,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
18,213.4992,60,100,3,9,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
18,1337.369,100,86,,14,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
18,470.8859,50,55,7,15,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
18,271.2197,50,91,2,2,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
18,616.8431,100,100,5,15,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False
18,275.8947,50,97,1,4,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
18,1361.716,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
18,412.2091,50,100,7,10,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
18,160.5147,50,97,5,2,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False
18,119.6852,27,90,4,11,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False
18,401.7021,50,100,8,13,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
18,1309.629,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,679.5754,4,85,2,11,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
19,1290.763,97,93,,11,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,629.3677,11,22,6,15,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
19,416.7471,20,30,2,11,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
19,769.2477,50,50,8,16,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
19,1312.631,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,252.2815,26,12,7,1,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True
19,160.423,21,84,8,14,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False
19,1088.907,50,50,5,7,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
19,420.4636,15,50,7,13,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
19,361.5002,50,17,7,12,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
19,300.5808,24,50,1,14,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
19,335.6956,12,50,4,12,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
19,1364.219,50,87,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,1138.291,30,50,6,10,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False
19,683.5026,19,50,3,1,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
19,1173.448,50,50,,11,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,1242.458,82,86,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,1352.467,80,91,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,4.70548,25,25,5,4,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
19,1146.216,17,50,6,7,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
19,5.288189,18,50,2,8,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
19,1384.416,84,86,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,410.1996,20,86,4,10,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False
19,730.1955,21,50,1,16,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
19,124.5677,26,78,5,9,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
19,380.4707,19,74,1,5,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
19,1392.16,84,78,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,635.0773,20,50,3,16,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
19,407.2439,21,77,3,6,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
19,208.3908,25,50,4,9,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
19,1130.588,79,88,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,478.9348,17,50,2,8,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True
19,476.2315,29,76,4,3,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
19,1403.79,14,18,8,5,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False
19,509.4449,11,73,7,5,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
19,324.7724,10,8,3,6,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
19,1197.972,93,92,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,410.352,16,71,8,14,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
19,1078.081,76,79,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,1000.798,50,72,6,2,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
19,1194.66,68,81,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,250.5619,30,25,1,12,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
19,5.288189,26,80,3,8,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False
19,468.9342,29,31,4,3,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
19,576.8277,17,77,6,4,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
19,453.8851,19,76,1,3,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False
19,1247.452,96,86,2,1,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
19,1568.451,50,67,8,6,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
19,1294.571,86,89,,14,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,444.8421,28,85,5,7,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
19,1082.323,14,9,6,13,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
19,859.6498,34,6,3,9,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True
19,1030.211,85,92,,14,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,489.9868,28,20,7,15,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
19,803.0588,19,10,2,2,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
19,756.6576,50,84,5,15,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False
19,1402.252,11,18,1,4,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
19,1261.231,90,92,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
19,1132.149,91,87,7,10,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True
19,1154.735,9,21,5,2,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
19,788.9357,94,91,4,11,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
19,1256.543,91,98,8,13,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True
19,1070.611,91,89,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
20,523.1282,31,73,2,14,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
20,288.7765,68,62,,12,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
20,412.9528,43,77,6,1,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True
20,305.5566,65,73,2,15,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False
20,328.5277,67,70,8,4,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
20,357.6699,74,71,,11,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
20,353.8339,82,76,7,3,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False
20,238.757,68,50,8,5,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
20,292.0415,40,50,5,10,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False
20,648.2477,34,65,7,7,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False
20,149.2209,63,50,7,4,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
20,509.6258,46,50,1,8,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
20,326.859,61,100,4,9,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
20,1234.712,96,98,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
20,717.6583,45,70,6,7,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False
20,187.435,36,48,3,6,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True
20,1474.713,99,93,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
20,230.7875,97,98,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
20,1173.697,100,93,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
20,468.6139,45,69,5,5,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
20,266.5571,63,50,6,6,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
20,129.2247,43,100,2,13,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
20,1108.288,99,97,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
20,424.4995,44,60,4,8,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
20,306.996,94,94,1,14,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True
20,530.0057,43,50,5,8,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False
20,914.754,45,98,1,15,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
20,1419.956,100,92,,14,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
20,67.37254,43,54,3,13,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False
20,1082.232,43,68,3,16,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True
20,756.5215,34,93,4,2,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
20,1251.56,85,86,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
20,526.3726,42,74,2,10,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
20,539.4005,59,92,4,7,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
20,604.289,42,71,8,4,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False
20,199.2188,69,100,7,3,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
20,200.959,43,99,3,11,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False
20,1578.217,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
20,162.0339,67,99,8,1,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
20,1247.77,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
20,241.6346,62,100,6,3,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
20,1160.746,100,100,,11,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
20,709.5986,74,100,1,15,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
20,365.4117,40,84,3,9,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False
20,617.1899,41,71,4,11,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
20,349.6139,77,100,6,12,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
20,209.3371,84,99,1,5,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
20,413.2956,67,97,2,13,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False
20,859.0871,100,97,8,11,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
20,1230.453,99,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
20,581.2277,66,50,5,6,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
20,294.1031,50,73,6,2,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True
20,567.7026,50,100,3,12,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True
20,1130.298,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
20,449.9911,50,50,7,12,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False
20,826.9686,50,50,2,14,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False
20,1224.033,50,50,5,16,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False
20,1458.12,76,71,1,16,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
20,1460.105,100,100,,14,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
20,570.0751,50,89,7,2,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
20,468.3159,100,100,5,10,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
20,478.7736,50,100,4,9,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False
20,502.1191,50,50,8,1,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False
20,1474.558,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21,1118.226,90,90,2,14,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
21,1191.715,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21,279.1677,40,90,6,1,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True
21,411.6951,40,90,2,15,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
21,633.7354,50,90,8,4,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
21,1172.686,100,100,,11,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21,444.1214,50,90,7,3,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
21,349.3693,70,80,8,5,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True
21,446.3794,50,50,5,10,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
21,1493.107,100,100,7,7,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
21,458.8584,60,50,7,4,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False
21,1225.522,100,100,1,8,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True
21,601.1286,90,100,4,9,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
21,230.7875,0,100,,12,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21,328.2131,15,30,6,7,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False
21,1399.296,50,50,3,6,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True
21,1323.785,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21,1188.998,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21,1150.614,90,90,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21,280.3143,50,50,5,5,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
21,546.5041,60,70,6,6,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False
21,433.7131,70,70,2,13,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True
21,1266.283,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21,493.0756,50,80,4,8,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
21,1117.049,90,90,1,14,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True
21,305.0194,50,80,5,8,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False
21,621.4972,70,80,1,15,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True
21,1399.456,100,100,,14,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21,652.136,80,80,3,13,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False
21,1332.39,80,80,3,16,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
21,390.6882,50,50,4,2,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
21,1183.552,95,95,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21,307.0893,65,65,2,10,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True
21,1548.412,90,90,4,7,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
21,513.6186,90,90,8,4,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
21,1061.666,100,100,7,3,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True
21,797.4246,60,60,3,11,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
21,1173.352,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21,169.3021,50,50,8,1,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
21,1346.491,80,80,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21,532.649,60,60,6,3,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
21,1236.843,100,100,,11,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21,594.2849,90,84,1,15,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
21,112.5463,100,100,3,9,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
21,125.6265,50,50,4,11,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
21,1036.16,60,60,6,12,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
21,440.4031,60,50,1,5,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
21,1152.564,50,50,2,13,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
21,853.9678,50,50,8,11,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
21,1242.775,50,70,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21,478.3329,60,60,5,6,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
21,1149.422,100,100,6,2,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
21,212.998,60,60,3,12,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
21,1280.228,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21,1013.336,65,65,7,12,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False
21,469.5011,60,60,2,14,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
21,512.8439,95,95,5,16,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
21,1373.03,60,60,1,16,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False
21,1318.237,100,100,,14,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
21,1007.979,60,60,7,2,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
21,700.8083,50,50,5,10,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
21,321.7235,50,50,4,9,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
21,1162.254,90,90,8,1,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
21,1183.356,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
22,83.77226,50,90,12,1,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
22,1265.991,95,95,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
22,1551.182,95,95,6,14,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
22,85.43745,35,95,12,1,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
22,1530.055,50,50,3,2,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False
22,1397.023,95,95,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
22,447.554,50,95,12,1,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
22,146.3904,50,95,7,2,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
22,404.933,50,95,3,2,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
22,266.5102,50,50,13,3,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
22,645.4943,50,90,3,4,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
22,349.3992,50,90,2,3,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
22,167.9023,50,95,13,3,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
22,1266.059,95,95,,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
22,342.9222,80,90,5,12,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
22,433.4153,50,85,7,4,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
22,1261.768,95,95,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
22,1361.796,95,95,,6,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
22,1331.647,95,95,,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
22,1265.31,95,95,4,4,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
22,361.3061,60,95,3,5,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
22,109.0191,30,95,4,5,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
22,1287.047,95,95,,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
22,726.4571,30,90,13,6,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True
22,1249.333,50,70,1,7,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True
22,63.14849,30,70,5,13,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
22,907.4303,75,95,4,8,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
22,1315.276,90,95,,5,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
22,544.0675,75,95,12,6,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False
22,95.72447,40,80,3,7,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
22,545.4015,35,80,13,9,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
22,1327.365,90,90,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
22,273.8382,20,75,12,8,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
22,1649.323,95,95,6,9,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
22,644.8826,40,90,4,5,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
22,400.9978,50,95,8,10,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False
22,1109.766,50,60,13,6,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
22,1380.221,90,90,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
22,336.8369,40,0,5,7,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False
22,1305.478,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
22,478.4966,50,90,1,8,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
22,1287.337,100,100,,6,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
22,521.0701,25,85,4,10,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
22,392.8577,40,85,1,9,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
22,799.2111,50,90,5,10,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
22,1810.619,95,95,6,11,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
22,284.691,50,95,1,11,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
22,25.92312,90,95,12,12,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
22,420.0281,20,90,2,13,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
22,1331.693,95,95,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
